ResponseID,PROLIFIC_PID,ptp.race,open.16
R_3Mrm6vORnxcT9Kh,5e9f481e7ecbab0d18fe60b7,asian,"I find it a bit discriminative to take diversity into account for any employment. I feel like companies may actually end up abusing the use of this policy to actually discriminate AGAINST minorities, doing more harm."
R_6Dv7EawDVDO3Nfz,5b6e5227a4666d0001c7a3cd,asian,I do not know enough about prop 16 in order to make a justified decision
R_0U0OBlETiQo9lCN,5d6ebb3a6d61c5001abea5d2,asian,"This is going backwards in making sure that we don't treat people differently because of the race, sex, color, etc. No group should be elevated or brought down because of those things. That is not a level playing field."
R_30jwSaNt9Nhc6hs,5e1e19b75ade0b181885bdf2,asian,"Women and underrepresented minorities are often lacking in the common workforce. When we don't give these groups chances, organizations will lack perspective in its operations. In employing more from underrepresented groups, businesses can better serve their consumers. "
R_2OJvAam5UhdC6QA,5eeebe538b23c013d8843b85,asian,"Because this is discrimination against Asians and Whites in favor of other minorities, which is ridiculous. People should be hired based on their merit and potential to excel in the job their being hired for. Give certain groups a handicap ultimately harm them as well and everyone else involved, and reinforces the victim mentality in order to move up in society. This is an extremely harmful proposition. "
R_pKs5S4MxwutGOPf,5e4d8e3e4fb0681e96b8445f,asian,I changed my mind on my original answer of no. I support prop 16 as it pertains to public institutions and CA should defer to the federal parameters and enforcement of affirmative action.
R_BrAGarBL3ZFpt2p,5c97e4737518b90017a30bda,asian,"I support this as America has been an advocate for equal across races, nationality, ethnicity, etc. Having it so will emphasize its prolonged importance"
R_CkkGtAqiTZoKzrH,5efa76a300c39b8c6f76361c,asian,"This repeals constitutional provisions, so it's anti-constitutional."
R_O83KDjnYED2p0Jj,5c856e860ae44f0015399965,asian,The supporters of the bill are affluent billionaires that want to reimpliment laws that give Asian Americans a disadvantage during the college process.
R_BPSGPzaNW80XSqB,59629a380b835400010a7608,asian,"Ideally diversity wouldn't need to be addressed by considering race, sex, color, ethnicity, or national origin. It should be blind."
R_3QEEHTOaudAiq0T,5e9380e640aaf46b6222666e,asian,This policy will harm Asian Americans in college admission.
R_1f0EuvHwpgV3ZtG,5f4974b8636f064e8c0f5422,asian,I don't think that any government should be able to consider any civil employee based on any factor other than their own merit. None of the above mentioned categories should have any impact on a person's ability to perform at a job. 
R_oYx68DGj1jsXLqx,5f195ead0ccbf2018572a26f,asian,"While I believe in equality and making conditions equal for all races, this proposition is just another form of discrimination.  Employment should be determined based on a person's qualifications and not favor someone less qualified because of their race, sex, color, ethnicity, or national origin.   /  / Instead, efforts should be targeted at better education and other policies that help minorities (in whatever way) succeed by leveling that each particular playing field - not by giving them special treatment."
R_1Cex74IJBrdlxkG,5ec37e4bfaf4051ce248f1b5,asian,"I am in the middle regards to CA proposition 16. It does not provide a good way to counter the policies like race, sex & color."
R_2uDRb03SpMkHwZb,5f31a1eba6b42a08660c854a,asian,I think that minority populations can benefit from having programs that help them. 
R_2CrZ9OgqIXPhpcn,5f61ae91efb774156bcfe828,asian,"I do not support CA Proposition 16 as I feel that it is unconstitutional to consider race in this ""affirmative action"" like policy. The American Dream is that one works for what they get, thus deserving of their ""prize"" through hard work and dedication. If one's race can hinder one's chance even if they work hard, then I deem it unconstitutional. "
R_YSJMECorSBshjzj,5e79740cd1dff853eb36c467,asian,Those who are disadvantaged or are a part of a minority group does not gain or have the same resources/ability as someone who gets more advantages. There should be more diversity in decision-making.
R_3MunK5OgfvgJXpo,5f4831996d9c7b2d4322b8d9,asian,"I would lean towards not supporting CA Proposition 16 because I feel like it contradicts what The Constitution notes regarding discrimination. I do agree that we should have diverse groups of people be represented in everyday life (such as work places) but feel that the Proposition doesn't quite hit the ""nail on the head"", so to speak."
R_2CfjH1CmvdDV5V9,5f5ffe360262260dab847473,asian,The lack of diversity in employment impacts people who are of the minority races negatively. 
R_1EhzlT6ucz5ZMHC,5effc7a64495250cbb0d8de8,asian,I support CA Prop 16 because it protects ethnic groups of people. I am an ethnic minority and I believe this would give us more opportunities.
R_22lgD8o6bpuYPG2,5d953b22b7555900159f2913,asian,"I don't support this because I am not sure what amount of influence this proposition has. I believe in diversity in employment and education, but I don't think it should be a largely deciding factor, nor should there be any type of quota made to meet diversity."
R_1lbeu7dcQLIhm4j,5ed417a018bca10c7e1df960,asian,"I do not support this proposition for a few reasons. It would allow people who are racist or bias to discriminate against people of different races and ethnic groups. Furthermore, race or ethnicity should not be relevant for any of those decisions rather the person's resume and experience.   "
R_1QhiOiveaXs277B,5f13e47cbbb7d340b09b855d,asian,"I do not support Prop 16.  It is a huge step backwards.  It is a proven facts that there is discrimination based on race, sex, color, ethnicity or national origin.  We need protection for those groups to even the playing field."
R_29h5ob49ly5O1ib,5e589bf82e08c90a78a29bbe,asian,I feel like this could be used in the opposite direction to be able to consider race or sex that would actually harm diversity. 
R_3MFPE8N8HQwzPpc,5d25781deae1310019e2e95d,asian,"I think it will make diversity too much of an important factor over skills, even for minorities"
R_1eylurZXKmSybZ8,5b27f7ce96531a0001fd534d,asian,I do not support prop 16 because it harms me as an Asian-American man. 
R_1FCCP2fEenFT8cq,5f419b522dc53535e3ee8f0e,asian,"Our nation is based off of meritocracy and considering things beyond a person's control in the decision-making process is, by nature, undemocratic. "
R_1C3oyRy3J1mY2Yj,5eba31ee91c3c01719eedbfd,asian,I do support CA proposition 16. It allows more diversity rather than locking certain groups out of something.
R_27eSKqJrCUjgtDt,5c33f9c5fd5bd2000129b2b1,asian,I worry that the government would abuse their powers under the name of diversity.
R_SHmfb0rwbN41sWt,5c4e7c6dbcc3dc0001550525,asian,"Taking race, color, sex, or ethnicity into consideration when making government policies could benefit some individuals at the expense of others."
R_2VEnntHJmqueVTY,5f2b2b0121c44f54578168f9,asian,I support Prop 16 because I would like to see more diversity and in universities and in local and state government entities. 
R_1jpMtdjiV6RLaL2,5f244bd379e077000802f1db,asian,
R_8krDBnR4384tZGV,5f5918b850e39f115fe81297,asian,
R_2Xms3rn7u0zDjFm,5afd3ee958c2c100012d1e7f,asian,"Everyone, no matter their background should have a chance of success. People shouldn't have applications thrown away just because they have a more diverse name. People should have their merits considered, not their image."
R_2QVUT41kfNXtUdZ,5f793609f8089e53266336f5,asian,
R_2YkTg5aYcE5Ie6M,5eeadad1a8405e1bf5c8c7d4,asian,I support this because minorities need to be given extra consideration so that they can be on an equal playing field. 
R_31dwW7Kf5UnNehV,5e718a10031ef50be0aa2092,asian,
R_dj3DThDlvo7bac9,5f51ac460305bb2121b38ebe,asian,
R_WerYmNbslRS6fCN,5e7ac8396874270b57ec3ee9,asian,"I do not support CA Proposition 16 because it would effect Asian Americans as well as women in terms of education and college enrollment, since Asian Americans and women represent a large number of college students. "
